Text,Category
র‍্যাগিং সন্ত্রাসের সাথে জড়িত সকলের দৃষ্টান্তমূলক শাস্তি ও আজীবন বহিস্কার করার দাবি জানাচ্ছি।,ranoAG
লোকাল চ্যানেলগুলোতে বারবার দেখাচ্ছে যে শহরের জেলখানা থেকে এক ভয়ঙ্কর খুনী পালিয়েছে। টিভিতে খুনির ছবিও দেখাচ্ছে। ফোন করে কেউ পুলিশে খবর দিয়েছে যে তাকে দেখা গেছে এই আবাসিক এলাকায়। গা শিউরে ওঠার মতো খবর।,ranoAG
তারা অভাবী হলে আল্লাহ নিজ অনুগ্রহে তাদেরকে অভাবমুক্ত করে দেবেন। আল্লাহ প্রাচুর্যময় ও মহাজ্ঞানী।,ranoAG
এখন আমি আমার পরিবারের খেয়াল রাখার মত ক্ষমতা রাখি আলহামদুলিল্লাহ। বাবা মায়ের ও চাহিদা পুরোন করতে পারছি আলহামদুলিল্লাহ।,ranoAG
"ভাই  আলহামদুলিল্লাহ , খুব  ভালো  লাগলো  পরে . আল্লাহ  আপনার  রিজিক  এ  আরো  বরকত  দান  করুক  এবং  আপনাকে  হক  পথে  থাকার  তাওফিক  দান  করুক . আমীন .",ranoAG
"আল্লাহ আপনার, এবং যারা বিয়ে করেছে তাদের সকলের রিজিকে বরকত দান করুন।। আর যারা বিয়ে করেনি আল্লাহ তাদেরকে বিয়ে করার তাওফিক দান করুন।",ranoAG
"মুভিটা মুক্তির আগে যতটা এক্সাইটেড ছিলাম, দেখার পরে ঠিক ততটাই ডিসাপয়েন্টেড!",ranoAG
"চমকে উঠলাম আমি! নিচতলার সদর দরজাটা খুলে ফেলেছে কেউ। মরচে ধরেছে কলকব্জায়, যতই আস্তেই খোলা হোক না কেন, আওয়াজ পাওয়া যাবেই।",ranoAG
আইইউসির এখন যা অবস্থা বন্ধ হয়ে গেলেও একজন সাবেক ছাত্র হিসাবে আমার কোন আপত্তি নাই। নস্ট সন্তানের কু-কৃর্তী দেখার চেয়ে পিতার মৃত্যুই ভাল!,ranoAG
সরাসরি বলছে বলিদান হয়ে যাবি। এ-ই ছেলে ক্যাম্পাসে আসলে যদি কোন সমস্যা হয় তাহলে এর দায় দায়িত্ব কে নিবে।প্রশাসনের উছিত এখনি মারমা সন্রসীকে গ্রেপাতার করা।,ranoAG
"তার আচার-আচরণে স্পষ্ট যে সেও পাহাড়ি সন্ত্রাসীদের একজন। এজন্য তাকে ""পাহাড়ি সন্ত্রাসী"" বলতে আপত্তি নাই।",ranoAG
"বাইট্টা একটা মানুষ, স্যারদের উপর নিজের ক্ষমতা দেখাতে যায়। এইসব আদোচাকে প্রথম দিনই পাছায় লাত্থি দিয়ে বের করে দিলে IIUC এর এই অবস্থা হয় না।",ranoAG
হাইরে শেখ মুজিবুর রহমানের আদর্শ লালিত নেতা এরা যখন ভাষণ দেয়।। আর ফোন এ ভিক্ষা করতেছে।।যারা টাকার অভাবে থেকে ছাত্র সংগঠন করে তাদের বাপ 2 টা হওয়া উচিত শালা ভিক্ষুক,ranoAG
